ID,LONGITUDE,LATITUDE,a,b,c,e,f,g
2272908,-80.596061,40.254792,172.2288889,565.0883333,62.60944444,0.363524638,0.01849111,0
2272909,-97.764809,30.290671,741.7666667,3604.076667,301.6866667,0.406713702,0.117934446,0
2272910,-110.916419,42.057983,96.05,144.2588889,13.05777778,0.135947712,0.004720513,0
2272911,-106.528283,41.87264,85,129.7371429,4.605714286,0.054184874,0.004245325,0
2272912,-90.115479,30.857735,282.2,436.26,59.30166667,0.210140562,0.014275524,0
2272913,-73.737445,40.694741,102.85,437.305,55.4775,0.539402042,0.014309719,0
2272914,-110.2926,41.329136,79.9,143.6966667,19.06666667,0.238631623,0.004702116,0
2272915,-109.856088,42.854331,206.1722222,195.4577778,24.64222222,0.119522514,0.00639587,0
2272916,-86.05,33.95,331.2875,2813.07125,126.6525,0.38230389,0.092050761,0
2272917,-106.797538,41.446293,259.25,130.46,9.36,0.036104147,0.004268979,0
2272918,-104.383696,44.405755,50.90285714,157.4885714,8.802857143,0.172934441,0.005153422,0
2272919,-111.651372,39.235389,89.25,233.6033333,28.49166667,0.31923436,0.007644088,0
2272920,-86.805937,33.495144,349,1086.114118,121.6952941,0.348697118,0.035540383,0
2272921,-86.364675,35.847792,491.9375,1868.6525,230.23,0.468006607,0.061147006,0
2272922,-81.541143,39.325089,76.81875,266.51625,51.5125,0.670571963,0.008721081,0
2272923,-104.191662,42.062377,163.2,961.785,33.3125,0.204120711,0.031472022,0
2272924,-93.204771,36.003798,246.5,257.269375,21.653125,0.087842292,0.0084185,0
2272925,-111.839122,48.503666,110.33,104.72,7.904,0.071639627,0.003426702,0
2272926,-89.836649,36.810859,170,117.92,16.965,0.099794118,0.003858639,0
2272927,-105.533873,34.169259,77.35,95.392,2.574,0.033277311,0.003121466,0
2272928,-68.907346,44.30823,51,63.65333333,1.906666667,0.037385621,0.002082897,0
2272929,-114.782304,32.499269,556.85625,1094.04625,216.8075,0.389341953,0.035799943,0
2272930,-81.526109,39.285316,1020,2354.317778,292.1533333,0.286424837,0.077039194,0
2272931,-104.149698,35.952248,41.65,168.7216667,7.691666667,0.18467387,0.005520997,0
2272932,-110.97982,48.454125,58.65,169.95,9.641666667,0.164393294,0.005561191,0
2272933,-95.373122,39.087524,109.0833333,352.66,54.51333333,0.49974026,0.011539921,0
2272934,-109.246933,33.954571,204,150.87875,7.67,0.037598039,0.004937132,0
2272935,-82.48,28.81,414.8,1191.196111,89.57,0.215935391,0.03897893,0
2272936,-75.111708,39.935099,60.83571429,1922.864429,27.83857143,0.457602442,0.062920956,0
2272937,-90.073949,29.932438,375.9833333,1354.840667,55.86533333,0.1485846,0.044333791,0
2272938,-98.369783,34.591467,411.9666667,1788.438667,113.1433333,0.274641961,0.058522208,0
2272939,-120.109409,34.666706,112.88,339.35,35.646,0.315786676,0.011104385,0
2272940,-80.083115,36.116534,680,524.9322222,71.44222222,0.105062092,0.017177102,0
2272941,-79.211783,37.359635,595,1310.21,96.34444444,0.161923436,0.042873364,0
2272942,-81.302112,28.60779,680,1157.328333,135.6405556,0.199471405,0.037870692,0
2272943,-94.273126,37.318224,680,291.3625,29.1525,0.042871324,0.009534113,0
2272944,-98.496355,43.130288,136,127.952,18.512,0.136117647,0.004186911,0
2272945,-124.106055,46.883619,136,132.88,6.89,0.050661765,0.004348168,0
2272946,-111.328034,33.328646,255,340.175,37.80833333,0.148267974,0.011131381,0
2272947,-81.398889,39.056618,42.04666667,145.42,17.485,0.415847471,0.004758508,0
2272948,-97.624659,37.045241,86.58666667,207.1483333,23.05333333,0.266245765,0.006778414,0
2272949,-77.6567,37.4855,648.125,2455.42,251.1275,0.387467695,0.080347513,0
2272950,-75.660368,40.333905,391,839.96,92.04,0.235396419,0.027485602,0
2272951,-75.888001,41.019557,428.4,382.9375,56.5175,0.131926937,0.012530677,0
2272952,-97.159977,33.106244,173.8636364,1261.78,121.0063636,0.695984313,0.041288613,0
2272953,-73.024078,44.692387,178.5,542.41,69.42,0.388907563,0.017749018,0
2272954,-80.856541,39.658798,134.4133333,1007.717333,63.43133333,0.471912509,0.032975044,0
2272955,-74.305685,40.655357,464.61,1883.156,258.778,0.556978972,0.061621597,0
2272956,-95.709458,39.058345,247.35,512.4533333,62.92,0.25437639,0.016768761,0
2272957,-92.454654,43.867345,57.67857143,500.5392857,36.50214286,0.632854489,0.016378903,0
2272958,-72.594971,44.622453,151.5833333,218.4966667,35.77166667,0.235986806,0.00714976,0
2272959,-80.217824,38.98407,339.5277778,970.3894444,94.88555556,0.279463307,0.031753581,0
2272960,-93.608314,44.806071,269.45,1318.035714,100.165,0.371738727,0.043129441,0
2272961,-82.201884,39.717438,320.11,411.037,65.91,0.205897973,0.013450164,0
2272962,-92.491739,38.238881,85,162.7371429,13.94714286,0.164084034,0.005325168,0
2272963,-79.847115,38.925304,150.8466667,479.8493333,62.296,0.412975648,0.015701876,0
2272964,-118.458659,34.261873,341.2142857,2033.444286,118.3742857,0.346920661,0.066539407,0
2272965,-72.865323,41.790498,406.8666667,1974.83,261.95,0.64382271,0.064621401,0
2272966,-123.367345,43.223734,131.75,264.825,21.125,0.160341556,0.00866574,0
2272967,-85.128638,33.730872,195.7125,465.4925,83.785,0.428102446,0.015232084,0
2272968,-86.511387,40.288404,170,663.355,68.965,0.405676471,0.021706643,0
2272969,-112.129551,34.365535,170,261.7266667,10.22666667,0.060156863,0.008564354,0
2272970,-89.809494,31.949425,142.7055556,1040.227222,85.96611111,0.602401993,0.034038849,0
2272971,-115.308032,37.325866,102,135.52,7.713333333,0.075620915,0.004434555,0
2272972,-78.16814,34.025962,164.9,414.9329412,34.06,0.206549424,0.013577649,0
2272973,-104.189715,46.964596,123.25,168.5933333,31.11333333,0.252440838,0.005516798,0
2272974,-108.0031,46.517125,131.75,135.52,10.44333333,0.079266287,0.004434555,0
2272975,-80.59004,35.5669,850,304.9077778,34.60888889,0.04071634,0.009977349,0
2272976,-78.027274,35.292564,510,276.67,20.22090909,0.039648841,0.009053338,0
2272977,-79.847115,38.925304,250.7122222,1387.906667,105.9933333,0.422768912,0.045415794,0
2272978,-83.388479,35.180984,850,379.467,22.75,0.026764706,0.012417114,0
2272979,-90.26,32.24,199.75,580.2866667,111.02,0.555794743,0.018988438,0
2272980,-72.44,42.67,620.5,966.8764286,104.9935714,0.169208012,0.031638627,0
2272981,-75.7,39.86,427.8333333,1865.6,257.4866667,0.601838722,0.06104712,0
2272982,-74.587514,39.270894,318.75,963.82,137.4966667,0.431362092,0.031538613,0
2272983,-97.472025,31.072298,374,314.27,22.516,0.060203209,0.010283704,0
2272984,-75.671418,35.894774,151.2811111,241.34,18.50333333,0.12231093,0.007897251,0
2272985,-80.53723,35.017775,263.5,1023.715,150.7025,0.571925996,0.033498527,0
2272986,-81.248533,36.211949,255,288.3466667,28.77333333,0.112836601,0.009435428,0
2272987,-71.063191,42.458066,659.6,2624.609167,147.745,0.223991813,0.085883808,0
2272988,-80.684634,35.193612,748,1066.443125,85.00375,0.113641377,0.034896699,0
2272989,-77.67306,36.446146,518.5,611.1875,103.35,0.199324976,0.019999591,0
2272990,-80.52,38.22,170,440.42625,50.1475,0.294985294,0.014411854,0
2272991,-69.826565,43.906155,216.75,438.6014286,56.92142857,0.262613281,0.014352141,0
2272992,-75.56,38.55,340,431.145,28.10166667,0.082651961,0.014108148,0
2272993,-78.973698,36.405902,272,344.08,61.23,0.225110294,0.011259162,0
2272994,-74.640832,40.366633,142.8,2347.73,88.79,0.621778711,0.076823626,0
2272995,-112.16,33.7,418.2,2569.893333,298.35,0.713414634,0.084093368,0
2272996,-84.101454,35.079228,139.57,415.69,68.16333333,0.48838098,0.013602421,0
2272997,-89.394585,33.338319,221,528.4033333,56.20333333,0.254313725,0.017290685,0
2272998,-97.639587,30.295982,172.3611111,763.1555556,74.37444444,0.431503626,0.024972368,0
2272999,-96.73,43.52,338.8194444,1590.098889,116.6966667,0.344421398,0.052032032,0
2273000,-117.884454,33.929135,1370.639167,10703.21083,640.0875,0.466999277,0.350235956,0
2273001,-94.465165,32.657858,103.1711111,193.6366667,20.8,0.201606824,0.006336278,0
2273002,-80.496464,38.418528,170,296.087,44.317,0.260688235,0.009688711,0
2273003,-74.36037,41.265563,346.8,1018.512,150.8,0.434832757,0.033328272,0
2273004,-83.771625,34.25915,1020,909.04,121.693,0.119306863,0.029746073,0
2273005,-75.174136,39.951285,244.375,1362.771667,169.8016667,0.69484058,0.044593314,0
2273006,-95.72901,36.443723,423.3,922.0077778,88.38555556,0.208801218,0.030170412,0
2273007,-80.330797,26.024804,510.5,1951.885294,275.6917647,0.540042634,0.063870592,0
2273008,-85.473736,41.161855,425,766.2966667,93.275,0.219470588,0.025075153,0
2273009,-73.19,42.88,510,439.9528571,55.79785714,0.109407563,0.014396363,0
2273010,-117.088518,33.624269,299.0178571,464.6321429,67.76714286,0.226632428,0.015203931,0
2273011,-92.631275,44.85501,396.0227273,2029.85,204.4781818,0.516329412,0.066421793,0
2273012,-84.727359,38.943511,356.4333333,1186.034667,202.9213333,0.569310764,0.038810035,0
2273013,-92.269998,37.944611,68,173.91,17.225,0.253308824,0.005690772,0
2273014,-94.552156,38.991073,151.1454545,320.07,46.48090909,0.30752436,0.010473495,0
2273015,-84.826115,30.686033,71.73055556,368.4816667,38.11166667,0.531317043,0.012057646,0
2273016,-83.992027,34.876253,140.9785714,402.9457143,38.87,0.275715661,0.013185396,0
2273017,-80.29,39.25,293.25,997.2664706,86.59529412,0.295295121,0.032633065,0
2273018,-78.022091,34.770036,850,250.91,26.78,0.031505882,0.008210406,0
2273019,-95.102206,38.933043,199.75,472.1627778,57.43111111,0.287514949,0.015450353,0
2273020,-118.226637,34.107307,482.8,1332.961667,197.0583333,0.408157277,0.043617856,0
2273021,-75.51553,39.649107,242.25,304.9688889,29.59666667,0.122174063,0.009979348,0
2273022,-77.120416,39.049628,388.28,193.6806667,8.779333333,0.022610831,0.006337718,0
2273023,-92.089718,34.257001,79.77857143,309.2885714,50.14285714,0.628525383,0.010120699,0
2273024,-90.368515,34.688355,156.2454545,957.08,58.19272727,0.372444289,0.031318063,0
2273025,-74.358863,40.57804,476,2488.53,157.6033333,0.33109944,0.081430955,0
2273026,-92.997876,45.684496,267.75,391.215,62.543,0.233587302,0.012801538,0
2273027,-97.508179,37.507592,161.5,299.8233333,47.98444444,0.297117303,0.009810973,0
2273028,-91.219148,44.559923,85,302.555,27.05083333,0.318245098,0.00990036,0
2273029,-92.974894,45.268499,221,949.1978571,154.6721429,0.69987395,0.031060139,0
2273030,-75.407226,39.915562,411.71875,1295.34625,181.025,0.439681214,0.042386985,0
2273031,-77.163295,38.895375,475.6458333,1364.55,197.2208333,0.414637992,0.044651505,0
2273032,-76.284364,40.033514,355.5833333,1569.516667,172.1633333,0.484171549,0.05135853,0
2273033,-76.994038,38.936723,510,2696.19,56.78636364,0.111345811,0.088226113,0
2273034,-80.3059,25.865395,705.5,235.3266667,17.46333333,0.02475313,0.00770048,0
2273035,-81.774858,41.377178,170.5666667,1162.753167,115.804,0.678936877,0.038048206,0
2273036,-87.79716,33.930256,680,360.8,54.80222222,0.080591503,0.011806283,0
2273037,-80.374881,25.924625,646.9444444,2011.818722,150.5688889,0.232738514,0.065831764,0
2273038,-84.14591,40.739911,91.0775,549.78,58.9875,0.647662705,0.017990183,0
2273039,-87.771927,41.789703,300.9,1560.742857,156.0742857,0.518691544,0.051071429,0
2273040,-87.40621,41.587806,353.6,658.6014286,88.49285714,0.250262605,0.021551094,0
2273041,-82.878275,39.967146,170,1747.13,62.61666667,0.368333333,0.057170484,0
2273042,-89.541908,39.855239,170,382.5922222,27.76222222,0.16330719,0.012519379,0
2273043,-95.196079,42.64738,95.2,295.955,45.4675,0.47759979,0.009684391,0
2273044,-94.96,38.96,187,617.0877778,86.27666667,0.461372549,0.020192663,0
2273045,-72.581137,42.237537,717.4,1589.017833,232.4833333,0.324063749,0.051996657,0
2273046,-87.590494,32.716721,340,514.965,28.73,0.0845,0.016850949,0
2273047,-95.803431,42.819959,132.6,267.63,38.78333333,0.29248366,0.008757526,0
2273048,-82.462527,28.278167,251.2909091,2038.61,155.7990909,0.619994935,0.066708442,0
2273049,-101.143141,38.00677,64.77,178.6675,20.7675,0.320634553,0.00584645,0
2273050,-92.717062,31.146476,130.9,334.532,32.422,0.247685256,0.010946728,0
2273051,-70.955317,43.072628,107.355,575.9783333,45.74916667,0.426148448,0.018847459,0
2273052,-95.907036,36.147039,125.0714286,348.4407143,40.92214286,0.327190177,0.011401856,0
2273053,-84.610008,39.613391,170,505.99,58.03909091,0.341406417,0.016557264,0
2273054,-91.217494,43.798938,206.975,811.3783333,97.045,0.468873052,0.026550338,0
2273055,-90.1005,29.928863,318.75,831.015625,77.805,0.244094118,0.02719292,0
2273056,-113.175535,34.578484,161.67,198.154,10.972,0.067866642,0.006484097,0
2273057,-98.979533,35.511543,191.7694444,696.9538889,58.92611111,0.307275809,0.022806083,0
2273058,-106.569004,35.15058,123.25,205.7275,23.27,0.188803245,0.006731921,0
2273059,-96.141827,34.34451,340,359.7078571,50.83,0.1495,0.011770545,0
2273060,-80.83,38.93,115.5055556,311.9783333,38.79055556,0.335832812,0.010208715,0
2273061,-95.537926,39.021664,180.625,555.06,101.205,0.560304498,0.018162958,0
2273062,-72.424283,43.774843,90.44,353.705,41.795,0.462129589,0.011574116,0
2273063,-95.840017,38.763395,88.4,228.4822222,27.70444444,0.313398693,0.007476513,0
2273064,-109.367152,32.208167,102,182.82,7.886666667,0.077320261,0.00598233,0
2273065,-116.027676,44.493273,138.55,131.78,8.4825,0.061223385,0.004312173,0
2273066,-70.716257,42.039936,265.625,1201.099167,165.815,0.624244706,0.039302983,0
2273067,-70.258864,43.660564,272,903.9433333,90.87,0.334080882,0.029579298,0
2273068,-84.641961,38.994065,250.4666667,1450.991667,137.15,0.547577855,0.047480094,0
2273069,-83.606406,39.167877,221.7366667,767.9588889,99.04555556,0.446680998,0.025129545,0
2273070,-87.830053,42.561726,305.7571429,1633.264286,220.87,0.722370696,0.053444512,0
2273071,-92.686466,45.133064,260.1,991.3135294,103.4494118,0.39772938,0.03243827,0
2273072,-90.419387,35.534933,47.6,261.4088889,26.99666667,0.567156863,0.008553956,0
2273073,-80.04,39.15,255,319.44,34.34166667,0.134673203,0.01045288,0
2273074,-92.43,38.5,188.7,258.0325,24.59166667,0.130321498,0.008443472,0
2273075,-93.12902,44.873825,177.65,995.48625,50.26125,0.282922882,0.032574812,0
2273076,-85.928724,33.997057,103.3136364,622.75,48.72636364,0.471635356,0.020377945,0
2273077,-123.072862,47.20863,170,331.496,20.67,0.121588235,0.010847382,0
2273078,-81.581889,30.362941,238,267.6422222,14.01111111,0.058870215,0.008757926,0
2273079,-81.328858,35.75757,80.69333333,372.9,43.63666667,0.540771646,0.012202225,0
2273080,-91.545783,29.848784,208.25,304.7,32.28875,0.155048019,0.00997055,0
2273081,-81.102394,32.067631,510,1901.650667,123.0753333,0.241324183,0.062226789,0
2273082,-97.93979,35.391333,47.70625,122.65,18.96375,0.397510808,0.004013416,0
2273083,-81.358963,41.038196,177.3666667,710.292,92.092,0.519218192,0.023242539,0
2273084,-111.88096,40.504599,305.4333333,1541.98,175.7166667,0.575302849,0.050457461,0
2273085,-87.94,41.89,153,736.3675,103.22,0.674640523,0.024095795,0
2273086,-95.597102,32.765235,53.15769231,180.8315385,19.91,0.374545981,0.005917262,0
2273087,-87.644703,44.260942,88.4,228.2133333,39.65,0.448529412,0.007467714,0
2273088,-77.87227,34.166256,75.37538462,322.3507692,30.25,0.401324652,0.010548127,0
2273089,-95.06432,47.865378,85,113.3628571,13.18571429,0.15512605,0.003709518,0
2273090,-81.188807,28.377428,623.3333333,1561.871667,238.745,0.383013369,0.051108366,0
2273091,-83.524949,41.661415,102,297.319,20.683,0.20277451,0.009729025,0
2273092,-81.14072,33.320925,119,259.006,35.61133333,0.299254902,0.008475327,0
2273093,-102.89,34.39,68,189.09,9.295,0.136691176,0.0061875,0
2273094,-86.243278,41.625461,81.6,258.5733333,25.35,0.310661765,0.008461169,0
2273095,-92.399276,31.34991,170,404.9466667,40.82,0.240117647,0.013250873,0
2273096,-96.777421,32.672216,274.55,423.8666667,67.56533333,0.246094822,0.013869983,0
2273097,-90.140433,42.969779,119,500.3625,61.9125,0.520273109,0.016373118,0
2273098,-111.79004,43.866852,243.25,362.8835294,49.35411765,0.202894625,0.011874461,0
2273099,-80.589792,39.294761,141.48,546.8423529,41.36294118,0.292358928,0.017894056,0
2273100,-98.281876,43.081931,247.0666667,417.3277778,46.085,0.186528602,0.013656014,0
2273101,-95.540464,29.698447,701.1555556,1721.622222,245.83,0.350606935,0.056335806,0
2273102,-122.326112,47.450209,190.9666667,791.142,108.9573333,0.570556816,0.025888154,0
2273103,-84.097296,40.764066,391,787.1966667,131.1916667,0.335528559,0.025759053,0
2273104,-102.282545,40.582542,79.9,133.68,21.04818182,0.263431562,0.004374346,0
2273105,-87.348997,36.522014,361.25,1376.136667,194.6966667,0.538952711,0.04503065,0
2273106,-96.820337,32.516096,425,737.165,140.0966667,0.329639216,0.024121891,0
2273107,-103,42.82,79.14444444,279.84,38.19111111,0.482549488,0.009157068,0
2273108,-86.117859,39.743025,173.23,544.764,90.948,0.525012989,0.017826047,0
2273109,-89.821869,43.896688,493,361.13,45.448,0.092186613,0.011817081,0
2273110,-79.954225,39.633858,452.8894444,1299.601111,223.4338889,0.493351946,0.042526214,0
2273111,-82.038358,33.402024,646,898.8067647,91.32117647,0.14136405,0.029411216,0
2273112,-93.802543,32.397664,482.1,2391.231765,245.8376471,0.509930817,0.078247113,0
2273113,-97.640712,37.782686,201.45,871.16,58.37,0.289749317,0.028506545,0
2273114,-92.917207,41.408175,107.95,389.9316667,52.41166667,0.485517987,0.012759544,0
2273115,-121.29383,38.269846,408,620.3083333,111.6916667,0.273754085,0.020298048,0
2273116,-90.004177,29.834514,326,1807.3,139.6276471,0.428305666,0.059139398,0
2273117,-87.685737,30.400664,372.3653846,589.6253846,105.81,0.284156381,0.019294024,0
2273118,-83.979838,34.529949,141.6666667,465.7888889,67.25333333,0.474729412,0.015241783,0
2273119,-73.458345,41.731619,187.68,1181.246,100.022,0.532939045,0.038653338,0
2273120,-78.407592,37.302692,297.5,309.32,46.59777778,0.156631186,0.010121728,0
2273121,-85.922053,36.988189,160.5791667,924.2044167,71.39166667,0.444588598,0.030242291,0
2273122,-81.33182,34.131158,1020,2931.28,129.74,0.127196078,0.095918848,0
2273123,-89.854427,34.94414,476,1379.533571,178.945,0.375934874,0.045141805,0
2273124,-79.70629,39.481912,276.25,2571.2555,105.69,0.382588235,0.084137942,0
2273125,-84.597745,39.008238,185.671875,421.61625,55.973125,0.301462594,0.013796343,0
2273126,-87.806572,41.743128,194.9333333,829.6933333,139.6633333,0.716467168,0.027149651,0
2273127,-94.776309,36.436343,249.39,821.0888889,84.64444444,0.339405928,0.026868092,0
2273128,-93.868459,45.708687,263.5,563.3833333,95.31166667,0.361714105,0.018435318,0
2273129,-86.822646,34.581973,430.8555556,1389.373333,264.0444444,0.612837507,0.045463787,0
2273130,-118.346978,33.913214,555.6733333,2102.899333,295.8713333,0.532455519,0.068812151,0
2273131,-80.174858,26.383909,178.7428571,613.5014286,94.64,0.529475703,0.020075309,0
2273132,-79.980366,36.167315,322.66,990.4033333,95.26833333,0.2952592,0.032408486,0
2273133,-81.218776,26.832749,85.85,323.8216667,25.89166667,0.301591924,0.010596259,0
2273134,-96.718907,42.117719,72.25,261.25,24.29555556,0.336270665,0.008548757,0
2273135,-75.930865,42.115051,680,655.04,71.73636364,0.105494652,0.021434555,0
2273136,-84.186995,30.415625,285.9642857,1657.181429,205.0657143,0.717102535,0.054227141,0
2273137,-88.242594,42.219599,490.2138889,6482.929444,275.8888889,0.562792885,0.212137744,0
2273138,-80.40918,25.521191,340,2277.88,7.54,0.022176471,0.074537958,0
2273139,-117.139248,32.797297,36.91428571,319.0785714,17.43857143,0.472407121,0.010441053,0
2273140,-87.687333,41.880483,526.728,1802.944,393.224,0.746540909,0.058996859,0
2273141,-87.632125,41.882883,370.43,2115.454,250.146,0.675285479,0.069222971,0
2273142,-97.347496,32.782966,462.7777778,525.9588889,76.75055556,0.165847539,0.017210697,0
2273143,-84.611545,37.084666,135.4333333,291.1333333,35.62,0.26300763,0.009526614,0
2273144,-115.529613,32.979181,365.5,401.4633333,78.65866667,0.21520839,0.013136889,0
2273145,-84.335091,33.868728,619.14,1654.565,109.109,0.176226702,0.054141525,0
2273146,-96.789679,32.89994,592.0911111,3266.388889,387.5011111,0.654461963,0.106884453,0
2273147,-112.468406,33.67815,653.3666667,570.0505556,43.81,0.067052701,0.018653487,0
2273148,-96.607521,33.643525,340,1720.282667,72.86066667,0.214296078,0.056291972,0
2273149,-82.607787,35.580814,158.1,411.6383333,50.765,0.321094244,0.013469841,0
2273150,-87.51135,41.632695,106.8166667,286.8433333,44.69833333,0.418458418,0.009386235,0
2273151,-83.516395,37.750243,336.6,229.13,13.39,0.039780154,0.007497709,0
2273152,-73.279924,40.843032,446.25,3136.950667,253.5866667,0.568261438,0.102648909,0
2273153,-80.15,39.47,317.3333333,1044.364444,150.4677778,0.474163165,0.034174229,0
2273154,-73.734257,40.799307,396.4090909,1967.7,204.7618182,0.516541681,0.064388089,0
2273155,-80.441031,25.661502,510,606.574375,71.12625,0.139463235,0.019848638,0
2273156,-86.399425,33.401049,171.4166667,660.0122222,76.98888889,0.449133042,0.021597259,0
2273157,-111.908556,34.725593,130.56,517.242,26,0.199142157,0.016925458,0
2273158,-95.847695,36.174994,190.8155556,559.2522222,103.5522222,0.542682287,0.018300138,0
2273159,-89.850142,35.082101,542,2625.59,309.8741176,0.571723464,0.085915903,0
2273160,-82.972568,40.083886,161.5944444,1226.487778,111.7566667,0.691587307,0.040133762,0
2273161,-79.542439,40.307359,79.33333333,286.66,39.69333333,0.500336134,0.009380236,0
2273162,-90.72,38.8,141.5857143,937.2942857,99.43142857,0.702270205,0.030670625,0
2273163,-82.381042,36.310744,238,764.4633333,71.41333333,0.300056022,0.025015161,0
2273164,-98.444495,29.628331,804.6666667,1678.251667,197.2533333,0.245136703,0.054916612,0
2273165,-111.893067,33.564747,202.5833333,1073.288333,114.3783333,0.56459893,0.035120692,0
2273166,-77.047546,42.138331,850,424.0814286,32.35142857,0.038060504,0.01387701,0
2273167,-91.3141,41.672622,85,364.36,38.98818182,0.458684492,0.011922775,0
2273168,-97.461236,25.922103,349.8222222,2278.649083,232.0716667,0.663398869,0.074563124,0
2273169,-97.218122,32.749297,510.53125,1569.52125,122.8825,0.240695354,0.05135868,0
2273170,-77.549501,43.14524,340,361.2033333,59.49666667,0.174990196,0.011819481,0
2273171,-84.522117,39.405906,225.25,1403.82,110.5325,0.490710322,0.045936518,0
2273172,-106.79908,32.316076,170,172.326,24.076,0.141623529,0.00563894,0
2273173,-92.228715,39.461543,92.65,256.8028571,16.41714286,0.177195282,0.008403235,0
2273174,-86.050044,35.814254,95.2,368.7394118,34.67941176,0.364279535,0.01206608,0
2273175,-116.804818,43.959021,75.65,177.00375,28.58375,0.377842036,0.005792008,0
2273176,-96.498073,33.155542,158.6666667,368.6833333,38.09,0.240063025,0.012064245,0
2273177,-90.211582,38.787041,221,479.446,55.12,0.249411765,0.015688678,0
2273178,-69.785774,44.207029,227.8,135.52,20.8,0.091308165,0.004434555,0
2273179,-96.585776,39.193757,227.8,981.75,143.65,0.630597015,0.032125327,0
2273180,-72.178958,40.992964,159.1625,1898.14625,103.415,0.649744758,0.062112116,0
2273181,-95.020152,30.329977,255,455.5035294,58.63,0.229921569,0.01490522,0
2273182,-72.501474,42.802714,170,134.86,6.5975,0.038808824,0.004412958,0
2273183,-75.145626,40.011771,171.1333333,1088.761667,69.42,0.405648617,0.035627018,0
2273184,-71.109004,42.682583,272,757.526,94.562,0.347654412,0.024788154,0
2273185,-99.604816,36.835901,138.55,263.0776923,17.44,0.125875135,0.008608563,0
2273186,-92.662856,33.20735,273.87,4081.77,112.45,0.410596268,0.133565772,0
2273187,-89.926844,35.157166,255,824.4028571,43.89357143,0.172131653,0.026976533,0
2273188,-82.38,29.05,425,765.3023529,101.3158824,0.238390312,0.025042616,0
2273189,-89.681066,39.780319,147.9,132.88,12.22,0.082623394,0.004348168,0
2273190,-82.348643,31.783663,172.7625,356.3175,46.661875,0.270092613,0.011659604,0
2273191,-94.309271,39.517727,123.25,288.7988889,25.95666667,0.210601758,0.009450225,0
2273192,-76.745013,39.112923,340.2833333,845.6433333,132.4158333,0.389134055,0.027671575,0
2273193,-84.445432,33.786454,1360,1495.822778,156.8161111,0.115305964,0.04894708,0
2273194,-97.640131,35.119215,119.85,429.6141667,70.90416667,0.591607565,0.014058055,0
2273195,-81.87717,34.470692,680,447.81,55.46666667,0.081568627,0.014653469,0
2273196,-87.745937,41.944713,463.25,1564.2275,277.9725,0.60004857,0.051185455,0
2273197,-94.371217,32.779863,158.1,465.1166667,57.915,0.366318786,0.015219786,0
2273198,-75.107835,39.918575,158.1,490.006,63.362,0.400771664,0.016034228,0
2273199,-73.247088,42.453086,1360,1121.07875,66.84166667,0.049148284,0.036684514,0
2273200,-78.817263,42.818301,276.25,418.44,2.86,0.010352941,0.013692408,0
2273201,-121.917398,37.322482,1414.258333,4748.5405,598.8594444,0.423444169,0.155384179,0
2273202,-78.876333,42.916401,349.9166667,992.8416667,172.315,0.49244582,0.032488274,0
2273203,-88.219559,42.999304,485.4444444,1073.153889,107.4522222,0.221348135,0.035116292,0
2273204,-91.411027,36.322746,161.5,534.9882353,43.90176471,0.271837552,0.01750616,0
2273205,-96.574009,33.284114,204,456.7976471,59.60882353,0.292200115,0.014947567,0
2273206,-84.548054,33.813468,328.6666667,734.6533333,106.86,0.325131846,0.024039703,0
2273207,-93.253905,45.095695,383.6333333,1235.428333,171.7516667,0.447697454,0.04042632,0
2273208,-110.808117,39.602013,91.375,375.001,17.134,0.187512996,0.012270975,0
2273209,-119.547796,36.7243,450.5,1191.771778,184.2966667,0.4090936,0.038997768,0
2273210,-117.738836,40.978142,170,236.7016667,39,0.229411765,0.007745473,0
2273211,-80.68,38.67,425,553.870625,34.905,0.082129412,0.018124039,0
2273212,-87.78968,41.33609,289,301.1983333,25.95666667,0.089815456,0.009855966,0
2273213,-81.99585,28.954495,170,599.005,87.139,0.512582353,0.019600949,0
2273214,-87.594372,33.24539,301.75,2422.86,158.015,0.523661972,0.079282068,0
2273215,-73.843435,40.965574,357.9444444,2050.241111,148.72,0.41548347,0.067089042,0
2273216,-78.838853,42.733404,161.5,305.9833333,25.39333333,0.157234262,0.010012544,0
2273217,-80.316545,25.938841,425,560.6570588,92.68235294,0.218076125,0.018346108,0
2273218,-84.933871,34.77922,377.4,740.1441667,96.67666667,0.256164989,0.024219377,0
2273219,-89.489714,34.747061,117.3607143,536.3914286,45.79714286,0.390225495,0.017552076,0
2273220,-89.76652,43.650789,218.45,724.9733333,82.94,0.379674983,0.023722949,0
2273221,-81.713878,26.256936,184.8363636,967.05,118.04,0.638618926,0.031644306,0
2273222,-113.224706,37.169098,55.25,220.8878571,17.12285714,0.309915966,0.007228006,0
2273223,-72.064647,42.593568,119,132.88,11.765,0.098865546,0.004348168,0
2273224,-91.169037,30.444236,586.5,4711.74,318.11,0.542387042,0.154179974,0
2273225,-87.704214,41.946401,317.4142857,1192.384286,113.62,0.357954903,0.03901781,0
2273226,-120.91,37.65,600.44,2261.842,241.189,0.401687096,0.074013154,0
2273227,-87.355586,41.423571,323,696.8866667,80.34,0.24873065,0.022803883,0
2273228,-118.383221,33.830656,856.8,2516.708333,423.605,0.494403595,0.082353021,0
2273229,-118.264451,33.785475,716.6153846,2654.460769,174.79,0.243910477,0.086860627,0
